Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,year_month
2004-12-09,8:00:00,,1093,,6.6,837,,830,,1480,1047,22.1,55.3,1.4495,2004-12
2004-12-09,9:00:00,,1097,,6.5,833,,853,,1470,1015,24.8,48.2,1.4883,2004-12
2004-12-09,10:00:00,,1126,,6.4,830,,853,,1528,938,27.9,43.4,1.6017,2004-12
2004-12-09,11:00:00,,1139,,5.6,794,,908,,1456,849,30.1,38.5,1.6212,2004-12
2004-12-09,12:00:00,,1178,,6.4,832,,858,,1542,844,28.2,48.6,1.8253,2004-12
2004-12-09,13:00:00,,1243,,7.6,883,,745,,1660,1036,24.8,70.4,2.1766,2004-12
2004-12-09,14:00:00,,1017,,3.5,680,,996,,1421,729,27.8,49.4,1.8209,2004-12
2004-12-09,15:00:00,,1048,,3.3,672,,1050,,1438,556,25.4,59.9,1.9168,2004-12
2004-12-09,16:00:00,,1254,,6.6,840,,787,,1602,846,26.1,66.8,2.231,2004-12
2004-12-09,17:00:00,,1287,,8.3,911,,796,,1664,942,28.0,53.2,1.981,2004-12
2004-12-09,18:00:00,,1215,,8.0,900,,823,,1604,902,27.4,51.4,1.8404,2004-12
2004-12-09,19:00:00,,1363,,12.6,1071,,697,,1763,1178,25.7,55.8,1.8149,2004-12
2004-12-09,20:00:00,,1436,,17.5,1224,,609,,1886,1426,24.6,60.3,1.8363,2004-12
2004-12-09,21:00:00,,1365,,14.8,1143,,655,,1796,1394,24.2,61.6,1.8381,2004-12
2004-12-09,22:00:00,,1506,,23.3,1385,,555,,2260,1935,23.8,63.5,1.8495,2004-12
2004-12-09,23:00:00,,1227,,12.2,1055,,705,,1772,1360,23.0,64.8,1.802,2004-12
2004-12-10,0:00:00,1.1,911,,5.1,769,113.0,919,54.0,1340,791,18.9,60.7,1.311,2004-12
2004-12-10,1:00:00,1.0,898,,4.6,742,93.0,915,50.0,1345,796,18.1,65.2,1.343,2004-12
2004-12-10,2:00:00,0.5,809,,2.1,593,58.0,1134,44.0,1277,647,18.3,65.1,1.3529,2004-12
2004-12-10,3:00:00,0.6,823,,2.4,616,,1072,,1300,716,18.3,66.9,1.3952,2004-12
2004-12-10,4:00:00,0.5,814,,3.2,666,56.0,1029,34.0,1311,719,17.8,67.5,1.3674,2004-12
2004-12-10,5:00:00,0.8,857,,3.9,705,105.0,982,44.0,1312,733,16.9,66.7,1.2772,2004-12
2004-12-10,6:00:00,1.2,935,,6.0,810,243.0,881,74.0,1356,835,17.8,60.6,1.2276,2004-12
2004-12-10,7:00:00,2.7,1159,,13.8,1110,492.0,671,101.0,1650,1094,17.6,60.8,1.2151,2004-12
2004-12-10,8:00:00,3.0,1102,,14.8,1141,435.0,648,103.0,1594,1114,17.9,57.8,1.1751,2004-12
2004-12-10,9:00:00,,979,,8.4,917,,795,,1398,903,18.1,56.4,1.1645,2004-12
2004-12-10,10:00:00,,998,,9.0,941,,785,,1442,914,18.2,55.9,1.1547,2004-12
2004-12-10,11:00:00,,962,,8.3,911,,793,,1380,872,19.7,49.1,1.1148,2004-12
2004-12-10,12:00:00,,985,,9.5,957,,773,,1426,860,20.8,45.8,1.1126,2004-12
2004-12-10,13:00:00,,1043,,12.1,1053,,707,,1514,959,20.5,46.0,1.1,2004-12
2004-12-10,14:00:00,,929,,7.4,875,,826,,1365,814,18.9,50.6,1.0927,2004-12
2004-12-10,15:00:00,,946,,8.0,898,,816,,1377,827,18.4,51.6,1.0832,2004-12
2004-12-10,16:00:00,,955,,7.9,894,,818,,1366,804,17.9,52.6,1.0711,2004-12
2004-12-10,17:00:00,,1004,,10.9,1012,,730,,1460,906,17.1,54.2,1.0503,2004-12
2004-12-10,18:00:00,,1037,,12.1,1053,,708,,1480,958,16.5,56.2,1.0455,2004-12
2004-12-10,19:00:00,,1066,,14.7,1140,,670,,1577,1032,16.7,54.1,1.0212,2004-12
2004-12-10,20:00:00,,890,,6.0,813,,898,,1274,772,15.4,57.7,1.0008,2004-12
2004-12-10,21:00:00,,843,,4.3,729,,990,,1219,618,15.5,57.1,0.9971,2004-12
2004-12-10,22:00:00,,834,,4.1,716,,997,,1205,614,15.6,55.9,0.985,2004-12
2004-12-10,23:00:00,,809,,3.1,659,,1074,,1161,550,14.8,58.4,0.9777,2004-12
2004-12-11,0:00:00,1.2,932,,4.5,740,167.0,926,92.0,1180,774,12.9,69.9,1.0371,2004-12
2004-12-11,1:00:00,1.6,968,,5.4,785,239.0,872,111.0,1209,826,12.9,70.5,1.0442,2004-12
2004-12-11,2:00:00,0.7,827,,2.4,610,102.0,1092,71.0,1120,636,13.1,67.7,1.0198,2004-12
2004-12-11,3:00:00,0.4,789,,1.2,515,,1276,,1054,516,13.1,67.6,1.0127,2004-12
2004-12-11,4:00:00,,812,,1.6,549,55.0,1213,43.0,1079,531,13.8,64.0,1.0042,2004-12
2004-12-11,5:00:00,0.6,811,,1.7,559,71.0,1170,50.0,1085,558,13.7,64.4,1.0036,2004-12
2004-12-11,6:00:00,0.5,827,,1.7,560,79.0,1169,53.0,1087,565,13.9,63.8,1.0079,2004-12
2004-12-11,7:00:00,0.6,849,,2.3,604,117.0,1086,67.0,1108,604,14.1,64.5,1.0287,2004-12
2004-12-11,8:00:00,1.4,1001,,5.7,798,266.0,855,113.0,1257,794,14.0,66.1,1.0488,2004-12
2004-12-11,9:00:00,2.0,1021,,7.9,896,340.0,741,140.0,1314,907,14.2,66.4,1.0673,2004-12
2004-12-11,10:00:00,1.6,978,,6.4,831,257.0,807,116.0,1257,838,14.9,62.5,1.0529,2004-12
2004-12-11,11:00:00,1.6,996,,6.9,855,311.0,793,122.0,1277,884,16.3,58.4,1.0729,2004-12
2004-12-11,12:00:00,1.7,1014,,6.7,843,279.0,791,116.0,1297,866,16.9,56.5,1.0801,2004-12
2004-12-11,13:00:00,2.0,1061,,8.7,928,267.0,730,118.0,1366,909,17.4,55.8,1.098,2004-12
2004-12-11,14:00:00,2.3,1092,,9.9,975,310.0,690,125.0,1418,990,17.4,57.3,1.1328,2004-12
2004-12-11,15:00:00,2.4,1129,,11.4,1028,352.0,661,126.0,1480,1050,17.7,55.5,1.1127,2004-12
2004-12-11,16:00:00,2.2,1077,,9.8,969,337.0,690,135.0,1405,1023,16.8,58.9,1.1199,2004-12
2004-12-11,17:00:00,2.6,1153,,12.9,1079,358.0,635,140.0,1496,1103,17.0,57.5,1.1071,2004-12
2004-12-11,18:00:00,4.0,1234,,16.6,1197,547.0,575,163.0,1597,1239,16.2,60.2,1.1003,2004-12
2004-12-11,19:00:00,5.2,1319,,20.8,1319,600.0,539,178.0,1735,1384,16.7,58.0,1.0916,2004-12
2004-12-11,20:00:00,3.9,1251,,18.8,1264,470.0,561,160.0,1677,1289,16.5,58.8,1.0921,2004-12
2004-12-11,21:00:00,3.8,1165,,12.6,1070,522.0,650,166.0,1467,1180,15.8,61.1,1.0856,2004-12
2004-12-11,22:00:00,1.6,954,,5.9,807,208.0,833,115.0,1243,855,15.7,60.8,1.0769,2004-12
2004-12-11,23:00:00,1.5,971,,6.1,818,205.0,828,107.0,1252,857,15.9,59.6,1.0673,2004-12
2004-12-12,0:00:00,3.0,1216,,11.7,1039,443.0,685,132.0,1183,1378,8.6,54.3,0.606,2004-12
2004-12-12,1:00:00,2.4,1095,,11.3,1024,360.0,708,121.0,1219,1246,8.1,53.2,0.5746,2004-12
2004-12-12,2:00:00,2.6,1099,,10.4,994,401.0,715,117.0,1164,1186,6.8,57.8,0.5768,2004-12
2004-12-12,3:00:00,2.0,974,,6.4,832,,832,,1035,1024,6.6,58.1,0.5687,2004-12
2004-12-12,4:00:00,2.1,1091,,9.8,971,273.0,703,102.0,1148,1187,5.4,64.1,0.5772,2004-12
2004-12-12,5:00:00,1.7,955,,5.8,804,199.0,843,95.0,1017,1007,5.6,61.6,0.5656,2004-12
2004-12-12,6:00:00,1.5,975,,7.0,859,177.0,777,81.0,1043,1019,4.2,69.0,0.5737,2004-12
2004-12-12,7:00:00,1.3,909,,4.0,709,206.0,936,95.0,953,921,4.8,64.6,0.563,2004-12
2004-12-12,8:00:00,1.9,992,,6.9,853,323.0,821,111.0,1052,1038,4.0,69.0,0.5661,2004-12
2004-12-12,9:00:00,2.0,1018,,7.7,889,392.0,780,118.0,1085,1105,4.9,66.3,0.5786,2004-12
2004-12-12,10:00:00,2.7,1100,,9.9,974,420.0,728,130.0,1131,1208,9.4,48.7,0.5748,2004-12
2004-12-12,11:00:00,2.4,1101,,8.9,934,333.0,751,116.0,1085,1208,12.6,39.9,0.5804,2004-12
2004-12-12,12:00:00,2.7,1148,,11.3,1025,395.0,701,128.0,1165,1282,14.4,35.3,0.5763,2004-12
2004-12-12,13:00:00,3.2,1253,,13.7,1108,478.0,633,156.0,1253,1494,15.1,37.4,0.6374,2004-12
2004-12-12,14:00:00,3.4,1229,,12.7,1075,470.0,638,169.0,1226,1500,16.0,35.8,0.6456,2004-12
2004-12-12,15:00:00,3.2,1250,,14.5,1133,508.0,629,168.0,1274,1463,17.5,30.8,0.6095,2004-12
2004-12-12,16:00:00,4.3,1432,,18.4,1251,596.0,547,178.0,1396,1722,17.2,34.2,0.6669,2004-12
2004-12-12,17:00:00,5.0,1530,,22.0,1352,694.0,491,178.0,1550,1934,14.3,45.8,0.7452,2004-12
2004-12-12,18:00:00,6.3,1604,,25.4,1438,968.0,466,188.0,1650,2018,12.2,53.9,0.7617,2004-12
2004-12-12,19:00:00,4.6,1352,,16.4,1191,658.0,570,169.0,1362,1796,11.6,51.2,0.6965,2004-12
2004-12-12,20:00:00,3.1,1235,,12.4,1065,409.0,640,133.0,1213,1594,11.3,50.1,0.672,2004-12
2004-12-12,21:00:00,2.6,1127,,9.6,962,345.0,751,125.0,1120,1389,10.6,51.2,0.6541,2004-12
2004-12-12,22:00:00,2.1,1073,,7.1,860,230.0,896,110.0,1058,1238,9.6,51.7,0.6163,2004-12
2004-12-12,23:00:00,2.1,1074,,7.2,867,285.0,888,112.0,1064,1221,8.7,55.2,0.6225,2004-12
