Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,year_month
2004-07-11,7:00:00,0.4,752,,1.2,516,53.0,1370,35.0,997,440,15.1,52.0,0.8878,2004-07
2004-07-11,8:00:00,0.5,757,,1.6,551,94.0,1295,51.0,967,453,14.9,46.8,0.7885,2004-07
2004-07-11,9:00:00,0.7,777,,1.9,580,100.0,1263,58.0,963,465,15.5,42.4,0.74,2004-07
2004-07-11,10:00:00,0.7,774,,2.0,583,98.0,1246,57.0,966,457,16.6,38.2,0.7186,2004-07
2004-07-11,11:00:00,0.7,805,,2.7,632,115.0,1176,63.0,1033,475,18.0,34.7,0.7089,2004-07
2004-07-11,12:00:00,1.0,838,,3.6,686,115.0,1083,61.0,1046,532,18.0,35.1,0.7176,2004-07
2004-07-11,13:00:00,1.0,824,,3.7,695,76.0,1091,34.0,1035,526,17.6,33.8,0.6726,2004-07
2004-07-11,14:00:00,0.9,812,,3.9,704,55.0,1055,26.0,1044,520,17.5,33.7,0.6691,2004-07
2004-07-11,15:00:00,0.9,806,,3.8,702,59.0,1052,28.0,1035,500,17.2,33.9,0.6591,2004-07
2004-07-11,16:00:00,0.9,789,,3.4,675,95.0,1121,50.0,974,482,16.8,32.1,0.6073,2004-07
2004-07-11,17:00:00,1.1,821,,4.0,713,107.0,1067,55.0,1030,539,16.0,34.1,0.6155,2004-07
2004-07-11,18:00:00,3.2,1024,,14.3,1127,189.0,704,84.0,1346,943,14.8,37.5,0.6259,2004-07
2004-07-11,19:00:00,3.1,1009,,10.5,995,386.0,784,140.0,1201,1016,14.4,39.2,0.6407,2004-07
2004-07-11,20:00:00,3.1,1064,,12.2,1055,412.0,738,138.0,1242,1063,14.1,43.0,0.6883,2004-07
2004-07-11,21:00:00,2.3,1001,,11.4,1029,342.0,733,127.0,1255,1034,13.4,48.4,0.7397,2004-07
2004-07-11,22:00:00,1.8,927,,7.3,868,255.0,847,117.0,1155,864,12.7,51.2,0.7505,2004-07
2004-07-11,23:00:00,0.8,819,,2.4,613,89.0,1118,57.0,1060,500,9.9,71.4,0.8736,2004-07
2004-07-12,0:00:00,1.4,966,,5.1,770,191.0,900,74.0,1206,956,14.0,66.1,1.05,2004-07
2004-07-12,1:00:00,1.4,987,,5.5,786,273.0,901,75.0,1220,936,13.0,69.4,1.0364,2004-07
2004-07-12,2:00:00,1.1,888,,3.5,680,211.0,985,70.0,1138,826,13.1,67.4,1.0101,2004-07
2004-07-12,3:00:00,1.1,911,,4.2,719,,947,,1170,839,11.6,73.4,0.999,2004-07
2004-07-12,4:00:00,,828,,2.6,627,146.0,1074,64.0,1103,748,11.9,71.4,0.9921,2004-07
2004-07-12,5:00:00,0.6,857,,2.3,604,126.0,1126,63.0,1091,740,12.4,68.3,0.9801,2004-07
2004-07-12,6:00:00,0.8,886,,2.8,641,146.0,1082,67.0,1098,783,14.1,60.6,0.9715,2004-07
2004-07-12,7:00:00,1.0,964,,4.3,730,243.0,985,71.0,1146,891,12.9,64.2,0.9506,2004-07
2004-07-12,8:00:00,2.8,1230,,12.6,1070,450.0,761,98.0,1431,1197,11.7,68.9,0.9439,2004-07
2004-07-12,9:00:00,3.4,1236,,16.8,1203,499.0,681,114.0,1566,1311,12.5,65.8,0.9538,2004-07
2004-07-12,10:00:00,3.3,1322,,17.3,1219,574.0,682,130.0,1591,1472,14.5,61.1,1.0007,2004-07
2004-07-12,11:00:00,4.1,1407,,19.8,1292,679.0,643,155.0,1638,1694,16.9,54.2,1.0371,2004-07
2004-07-12,12:00:00,3.5,1357,,21.6,1339,572.0,657,141.0,1583,1639,17.4,53.3,1.0528,2004-07
2004-07-12,13:00:00,3.0,1289,,18.0,1239,396.0,733,118.0,1635,1469,18.8,49.3,1.0581,2004-07
2004-07-12,14:00:00,3.6,1257,,16.0,1179,455.0,818,134.0,1545,1415,19.4,47.1,1.051,2004-07
2004-07-12,15:00:00,3.0,1199,,13.7,1108,423.0,818,123.0,1450,1250,19.2,47.1,1.0371,2004-07
2004-07-12,16:00:00,2.6,1181,,14.1,1121,356.0,629,117.0,1466,1236,17.7,51.5,1.0315,2004-07
2004-07-12,17:00:00,2.6,1175,,13.9,1112,350.0,628,110.0,1484,1212,16.5,54.6,1.0164,2004-07
2004-07-12,18:00:00,3.1,1202,,14.3,1126,359.0,606,115.0,1480,1212,15.4,57.9,1.0068,2004-07
2004-07-12,19:00:00,3.2,1170,,13.3,1095,358.0,618,116.0,1470,1195,15.2,58.4,1.0007,2004-07
2004-07-12,20:00:00,2.4,1115,,11.6,1036,289.0,649,99.0,1381,1200,14.9,58.4,0.9843,2004-07
2004-07-12,21:00:00,2.6,1130,,11.3,1026,359.0,657,115.0,1374,1209,14.5,60.4,0.9909,2004-07
2004-07-12,22:00:00,2.4,1195,,11.0,1013,355.0,646,104.0,1345,1276,14.5,62.3,1.0216,2004-07
2004-07-12,23:00:00,1.8,1111,,7.7,887,244.0,720,92.0,1262,1132,14.6,60.6,1.0033,2004-07
